file,v2,v3,v4,v5,v7,v8,v9,v10,age,gender,hhi,ethnicity,hispanic,political_party,region,zip,device_type,education,consent,q98,intro,crt1,crt2,crt3,crt4,crt5,crt6,crt7,crt_seen,pk_inst,pk_1,pk_1_1,pk_1_2,pk_1_3,pk_1_4,pk_2,pk_2_rt_1,pk_2_rt_2,pk_2_rt_3,pk_2_rt_4,pk_3,pk_3_rt_1,pk_3_rt_2,pk_3_rt_3,pk_3_rt_4,pk_4,pk_4_rt_1,pk_4_rt_2,pk_4_rt_3,pk_4_rt_4,pk_5,pk_5_rt_1,pk_5_rt_2,pk_5_rt_3,pk_5_rt_4,v66,v67,gender_text,v69,income,ethnicity_1,ethnicity_2,ethnicity_3,ethnicity_4,ethnicity_5,ethnicity_6,ethnicity_6_text,climate_risk_1,political_position,political_position_text,political_preference,social_conserv,econ_conserv,_vote,_vote_1,imp_accurate,imp_surprising,imp_intersting,imp_politics,imp_funny,time,lucidtime,comment
1,Default Response Set,Anonymous,,,0,1/10/2020 16:11,1/10/2020 16:16,1,,,,,,,,,,,4,1,1,8,1,39,1,7,June,277,2,1,1,3.483,3.483,4.5960002,1,1,2.3429999,2.3429999,4.2950001,1,1,2.7520001,5.8670001,7.0510001,2,1,3.5580001,4.6420002,5.6729999,2,1,4.6370001,5.8889999,6.8649998,2,58,1,,8,7,,,,,,1,american,10,3,,3,3,4,1,0,5,1,1,1,1,5 min,10 min,Seems pointless
1,Default Response Set,Anonymous,,,0,1/10/2020 16:24,1/10/2020 16:33,1,,,,,,,,,,,4,1,1,41,10,39,First,8,J7ne,27,2,1,1,4.375,4.375,5.1589999,1,1,2.777,2.777,3.812,1,0,6.9749999,6.9749999,7.6409998,1,1,5.21,5.21,5.9089999,1,1,4.631,4.631,6.9299998,1,50,1,,3,9,,,,1,,,,6,2,,6,3,5,3,50,1,1,1,1,1,5 min,15 minutes,None
1,Default Response Set,Anonymous,,,0,1/10/2020 16:35,1/10/2020 16:44,1,,,,,,,,,,,4,1,1,20,50,20,second,8,march,27,2,1,1,0.62599999,2.0409999,3.3,4,1,1.96,1.96,2.5109999,1,1,2.243,2.921,3.398,2,1,4.073,4.073,5.0139999,1,0,2.3770001,2.3770001,3.289,1,22,1,,4,6,,,,,,1,Latinx,6,1,,3,2,1,1,0,4,4,5,5,4,5 mintues,10 minutes,
1,Default Response Set,Anonymous,,,0,1/10/2020 16:38,1/10/2020 16:50,1,,,,,,,,,,,4,1,1,8,50,20,First,7,june,9,1,1,0,5.6500001,5.6500001,8.9890003,1,1,3.5350001,7.8520002,9.9160004,2,0,3.6159999,4.7449999,5.4580002,2,1,3.6140001,3.6140001,4.8920002,1,0,1.127,1.127,2.03,1,21,1,,4,9,1,1,,,,,,7,1,,5,1,1,2,81,5,4,3,4,5,10 minutes,3 hours,it was great
1,Default Response Set,Anonymous,,,0,1/10/2020 18:31,1/10/2020 18:35,1,,,,,,,,,,,4,1,1,8,5,20,1,8,June,27,1,1,1,4.4889998,4.4889998,5.125,1,1,3.0910001,3.0910001,3.707,1,0,4.9980001,4.9980001,5.9580002,1,0,7.8559999,7.8559999,8.5100002,1,0,1.0420001,2.131,3.007,2,20,7,,3,8,1,1,1,1,1,,,10,6,,1,1,1,3,100,1,1,2,3,4,jjjjjjjjjjjjjjjjjjjjjjjjjjjjjj,oooooooooooooooooooooo,eeeeeeeeeeeeeeeeeeee
1,Default Response Set,Anonymous,,,0,1/10/2020 18:47,1/10/2020 18:55,1,,,,,,,,,,,4,1,1,8,50,39,1st,7,Emily,27,1,1,1,4.1890001,4.1890001,6.3449998,1,1,3.016,3.016,7.3649998,1,0,6.2059999,6.2059999,7.5809999,1,,0,0,10.01,0,0,0.37599999,0.37599999,5.5009999,1,41,1,,5,9,,,,1,,,,10,1,,3,3,3,4,11,5,3,5,1,4,10 minutes,10 minutes,None
1,Default Response Set,Anonymous,,,0,1/10/2020 19:34,1/10/2020 19:37,1,,,,,,,,,,,4,1,1,8,2,2,5,5,5,6,2,1,1,2.625,3.1040001,3.711,2,0,0.56599998,0.56599998,1.301,1,0,0.15800001,1.822,2.108,3,0,0.72600001,0.72600001,1.636,1,0,0.42699999,0.42699999,1.273,1,28,1,,5,7,,,,1,,,,8,3,,1,4,2,1,77,2,3,4,3,2,10,0,0
1,Default Response Set,Anonymous,,,0,1/10/2020 21:05,1/10/2020 21:10,1,,,,,,,,,,,4,1,1,20,25,0,4,,6,6,3,1,0,1.95,1.95,3.5999999,1,1,1.224,1.224,2.3989999,1,0,2.007,2.007,3.2119999,1,1,2.461,2.461,3.9579999,1,0,8.9099998,8.9099998,10.01,1,25,1,,3,5,,1,,,,,,6,3,,3,3,1,6,61,5,5,5,1,1,6 minutes,not long,none
1,Default Response Set,Anonymous,,,0,1/11/2020 18:18,1/11/2020 18:28,1,,,,,,,,,,,4,1,1,8,50,20,2,8,Emily,27,3,1,1,3.954,3.954,5.2129998,1,0,7.5890002,7.5890002,8.5790005,1,0,4.164,4.164,5.5689998,1,1,3.046,3.046,6.8340001,1,0,8.9860001,8.9860001,10.027,1,34,2,,5,3,1,,,,,,,10,1,,1,1,1,1,0,5,1,3,3,3,10 minutes,10 minutes,I actually thought the word problems were fun!
1,Default Response Set,Anonymous,,,0,1/11/2020 18:18,1/11/2020 18:25,1,,,,,,,,,,,4,1,1,8,50,39,Second,8,Emily,3,1,1,0,7.1529999,7.1529999,8.118,1,0,2.687,2.687,3.6159999,1,1,5.0669999,5.0669999,6.3000002,1,1,7.5159998,8.8629999,10.016,2,0,5.4910002,6.48,7.6550002,2,22,1,,5,1,1,,,,,,,10,2,,4,4,4,5,78,5,3,5,5,5,10 minutes,15 minutes,
1,Default Response Set,Anonymous,,,0,1/11/2020 18:18,1/11/2020 18:32,1,,,,,,,,,,,4,1,1,8,5,20,First,8,Emily,18,3,1,1,3.6340001,3.8710001,5.6999998,2,0,4.8200002,5.0380001,6.0599999,2,0,6.3889999,9.927,10.122,5,1,0.13600001,6.7140002,7.5489998,3,0,6.7620001,6.9450002,7.7680001,2,35,1,,6,6,,1,,,,,,5,2,,6,5,5,1,0,2,4,5,3,4,20 mins,10,Great survey
1,Default Response Set,Anonymous,,,0,1/11/2020 18:19,1/11/2020 18:24,1,,,,,,,,,,,4,1,1,85,54,40,1,7,june,3,1,1,1,3.9579999,4.6069999,5.4780002,2,0,2.674,2.674,3.2179999,1,0,6.8000002,6.8000002,7.3369999,1,0,4.1399999,4.1399999,4.7249999,1,0,4.1820002,4.1820002,5.2719998,1,40,2,,3,6,1,,,,,,,8,2,,4,3,3,2,77,4,4,4,4,4,10 mins,10 mins,good study
1,Default Response Set,Anonymous,,,0,1/11/2020 18:19,1/11/2020 18:29,1,,,,,,,,,,,4,1,1,8,50,20,first,7,june,9,3,1,1,3.786,5.1220002,5.927,2,1,4.7319999,4.7319999,5.6009998,1,0,5.0110002,5.0110002,6.0149999,1,1,5.0580001,5.0580001,6.3319998,1,1,6.9910002,6.9910002,7.6820002,1,37,1,,4,6,1,,,,,,,8,3,,4,3,4,1,58,4,3,4,2,4,15 minutes,10,no
1,Default Response Set,Anonymous,,,0,1/11/2020 18:19,1/11/2020 18:29,1,,,,,,,,,,,4,1,1,8,50,20,2nd place,7,June,27,3,1,1,4.8379998,4.8379998,6.0430002,1,1,3.8510001,4.309,6.8709998,2,0,7.3449998,8.9460001,10.212,2,1,4.1129999,4.1129999,5.4879999,1,0,7.1880002,7.1880002,8.5719995,1,29,2,,5,7,,1,,,,,,1,2,,6,5,5,2,100,5,3,5,5,1,15,10,THIS WAS FUN.
1,Default Response Set,Anonymous,,,0,1/11/2020 18:19,1/11/2020 18:28,1,,,,,,,,,,,4,1,1,8,10,39,2,8,Emily,27,2,1,1,4.671,4.671,6.7490001,1,1,3.8,3.8,4.756,1,1,4.4190001,4.4190001,5.3540001,1,1,4.3390002,4.3390002,6.9060001,1,1,5.4000001,5.4000001,6.3210001,1,27,1,,5,5,1,,,,,,,9,1,,2,1,2,1,0,4,2,5,4,3,8 minutes,No,I enjoyed the word problems.
1,Default Response Set,Anonymous,,,0,1/11/2020 18:19,1/11/2020 18:24,1,,,,,,,,,,,4,1,1,8,50,80,1st,7,June,27,1,1,0,5.9359999,5.9359999,7.0190001,1,0,2.888,2.888,3.839,1,0,3.0910001,3.0910001,4.2150002,1,1,3.549,4.8049998,6.1729999,2,0,2.937,3.911,5.105,2,23,2,,4,3,1,,,,,,,7,2,,6,1,1,2,100,5,4,5,3,5,10 minutes,12 minutes?,
1,Default Response Set,Anonymous,,,0,1/11/2020 18:20,1/11/2020 18:25,1,,,,,,,,,,,4,1,1,4,10,39,2nd,8,June,27,3,1,1,3.1170001,3.1170001,5.2600002,1,1,1.13,1.13,1.887,1,0,2.7520001,2.7520001,4.0310001,1,1,2.303,2.303,3.1760001,1,0,3.4449999,5.1810002,5.915,3,18,2,,3,2,,,,1,,,,9,1,,2,2,4,4,0,3,3,4,2,4,8 minutes,12,n/a
1,Default Response Set,Anonymous,,,0,1/11/2020 18:20,1/11/2020 18:25,1,,,,,,,,,,,4,1,1,8,50,20,1,8,Emily,27,2,1,1,3.119,3.119,3.77,1,,0,0,10.113,0,0,5.059,5.059,5.9260001,1,1,4.184,4.184,5.5999999,1,1,1.839,3.336,3.9119999,2,46,2,,5,8,1,,,,,,,7,3,,4,3,4,2,100,5,2,4,3,3,15 minutes,no,thank you
1,Default Response Set,Anonymous,,,0,1/11/2020 18:20,1/11/2020 18:30,1,,,,,,,,,,,4,1,1,8,10,39,2,8,Emily,27,3,1,0,2.4189999,2.4189999,3.112,1,1,0.93300003,0.93300003,1.563,1,0,0.667,0.667,1.5089999,1,1,2.8180001,2.8180001,3.5109999,1,0,0.49700001,0.49700001,2.0380001,1,20,1,,2,9,,1,,,,,,8,1,,3,3,1,1,90,3,3,4,4,5,6 minutes,No,No
1,Default Response Set,Anonymous,,,0,1/11/2020 18:20,1/11/2020 18:26,1,,,,,,,,,,,4,1,1,8,50,80,2,7,Emily,0,1,1,0,2.763,2.763,3.3010001,1,1,2.0190001,2.0190001,2.7019999,1,0,2.302,2.7750001,3.0420001,2,1,2.414,2.414,3.131,1,1,3.9979999,3.9979999,4.9530001,1,44,1,,5,8,,,,1,,,,10,1,,2,2,2,1,0,3,2,2,2,2,9,10,none
1,Default Response Set,Anonymous,,,0,1/11/2020 18:20,1/11/2020 18:33,1,,,,,,,,,,,4,1,1,8,50,20,first,7,june,27,3,1,0,8.349,8.349,10.01,1,0,1.924,1.924,3.4879999,1,0,6.4920001,6.4920001,8.2709999,1,1,4.0149999,4.0149999,5.5419998,1,0,7.73,7.73,10.007,1,44,2,,4,4,,1,,,,,,4,1,,1,4,4,1,12,4,2,5,2,1,15 minutes,10,not at this time
1,Default Response Set,Anonymous,,,0,1/11/2020 18:20,1/11/2020 18:30,1,,,,,,,,,,,4,1,1,8,50,20,1st,8,Emily,9,2,1,1,4.2389998,4.2389998,5.756,1,1,4.7420001,4.7420001,6.3319998,1,1,5.447,9.3290005,10.022,2,1,0.227,3.902,6.9809999,3,,0,0,10.012,0,37,2,,3,4,1,,,,,,,8,3,,3,2,4,5,0,5,2,4,1,3,12 mins,NO,I enjoyed the study very much. I enjoy the subject matter
1,Default Response Set,Anonymous,,,0,1/11/2020 18:20,1/11/2020 18:26,1,,,,,,,,,,,4,1,1,8,50,20,first,8,Emily,3,2,1,0,4.1630001,4.1630001,5.9099998,1,1,0.278,2.973,3.674,2,0,4.6479998,4.6479998,5.5799999,1,1,6.0440001,6.0440001,10.111,1,1,4.8540001,4.8540001,6.4460001,1,47,2,,6,8,1,,,,,,,10,1,,1,1,1,1,0,5,2,5,2,4,5 minutes,10 minutes,no
1,Default Response Set,Anonymous,,,0,1/11/2020 18:20,1/11/2020 18:28,1,,,,,,,,,,,4,1,1,8,50,20,1,7,Emily,9,3,1,1,5.066,8.3999996,9.6859999,2,1,5.599,5.599,6.8179998,1,1,8.3009996,8.3009996,9.816,1,1,5.0960002,5.0960002,6.3509998,1,,0,0,10.109,0,27,2,,5,5,1,,,,,,,9,3,,4,2,3,3,90,5,3,3,2,3,5,10,No
1,Default Response Set,Anonymous,,,0,1/11/2020 18:20,1/11/2020 18:48,1,,,,,,,,,,,4,1,1,8,50,10,first,15,emily,27,2,1,1,2.5550001,2.5550001,3.3870001,1,1,2.2030001,2.2030001,3.125,1,0,3.549,3.549,5.217,1,1,1.7,4.1729999,4.7470002,3,1,1.49,4.1630001,5.0840001,2,56,1,,4,8,1,,,,,,,7,1,,2,2,3,1,0,5,3,4,2,3,10,15,none
1,Default Response Set,Anonymous,,,0,1/11/2020 18:20,1/11/2020 18:29,1,,,,,,,,,,,4,1,1,4,8,4,1,8,june,27,3,1,1,5.973,5.973,7.6680002,1,0,3.52,3.52,4.2820001,1,0,5.6110001,5.6110001,6.8899999,1,1,3.493,3.493,4.605,1,0,7.1659999,7.1659999,7.8930001,1,27,1,,4,8,1,,,,,,,8,1,,3,2,2,3,43,4,3,3,4,4,15 minutes,15 minutes,I like the simplistic of the study
1,Default Response Set,Anonymous,,,0,1/11/2020 18:19,1/11/2020 18:26,1,,,,,,,,,,,4,1,1,4,10,39,second,8,Emily,27,3,1,1,4.0209999,4.0209999,5.7589998,1,1,5.1230001,5.1230001,7.2379999,1,0,5.5149999,5.5149999,7.8670001,1,1,6.4039998,6.4039998,7.5780001,1,0,4.3839998,4.3839998,9.3769999,1,43,1,,5,10,1,,,,,,,9,3,,3,2,4,1,2,5,3,4,1,4,10 minutes,10 minutes,I liked it.  I was not just mind numbing questions.
1,Default Response Set,Anonymous,,,0,1/11/2020 18:20,1/11/2020 18:35,1,,,,,,,,,,,4,1,1,8,10,80,First,7,Emily,3,3,1,1,4.0760002,5.1469998,5.9619999,2,0,3.6170001,3.6170001,4.1430001,1,0,4.7049999,4.7049999,5.2210002,1,1,1.429,1.429,5.6409998,1,0,3.9460001,3.9460001,4.4629998,1,44,2,,2,6,1,,,,,,,10,1,,2,3,3,1,2,5,5,5,5,5,20 minutes,20,This was a great survey
1,Default Response Set,Anonymous,,,0,1/11/2020 18:20,1/11/2020 18:30,1,,,,,,,,,,,4,1,1,8,50,20,second,7,June,9,1,1,,0,0,10.014,0,,0,0,10.006,0,,0,0,10.007,0,,0,0,10.006,0,,0,0,10.006,0,48,2,,3,1,1,,,,,,,9,3,,4,3,3,4,50,5,3,5,4,3,12 minutes,10 minutes,none
1,Default Response Set,Anonymous,,,0,1/11/2020 18:20,1/11/2020 18:29,1,,,,,,,,,,,4,1,1,8,50,20,Second,8,May,27,3,1,1,4.132,4.132,5.585,1,0,3.0320001,3.0320001,4.1999998,1,0,4.329,8.2340002,9.0819998,2,1,5.895,5.895,7.1810002,1,0,4.2690001,5.1389999,5.6500001,2,24,1,,5,4,,1,,,,,,10,3,,4,2,3,5,58,5,1,3,3,3,15 minutes,No,No
1,Default Response Set,Anonymous,,,0,1/11/2020 18:20,1/11/2020 18:27,1,,,,,,,,,,,4,1,1,8,500,20,1,8,may,9,3,1,1,4.5939999,4.5939999,5.5679998,1,1,5.848,5.848,6.6760001,1,0,6.5970001,6.5970001,7.3140001,1,1,3.825,3.825,4.6719999,1,1,9.8149996,9.8149996,10.012,1,37,2,,5,7,,1,,,,,,10,1,,1,2,1,1,0,4,4,4,5,5,20 minutes,10 minutes,none
1,Default Response Set,Anonymous,,,0,1/11/2020 18:20,1/11/2020 18:27,1,,,,,,,,,,,4,1,1,8,50,20,second,8,emily,3,3,1,0,4.1919999,4.1919999,5.276,1,0,2.983,5.1570001,6.5479999,3,0,3.1619999,3.1619999,4.7729998,1,1,7.3189998,7.3189998,8.6999998,1,0,5.52,5.52,7.7410002,1,28,2,,4,8,,1,,,,,,8,1,,1,2,2,1,0,5,2,5,5,3,8 minutes,10 minutes,none
1,Default Response Set,Anonymous,,,0,1/11/2020 18:20,1/11/2020 18:32,1,,,,,,,,,,,4,1,1,8,50,20,1,7,june,9,1,1,0,5.5359998,5.5359998,6.7670002,1,0,3.1760001,3.1760001,4.6290002,1,0,7.3249998,7.3249998,8.5979996,1,1,8.6459999,8.6459999,9.9829998,1,,0,0,10.118,0,38,1,,2,6,1,,,,,,,9,2,,4,4,5,6,0,5,4,5,3,4,9,10,no
1,Default Response Set,Anonymous,,,0,1/11/2020 18:21,1/11/2020 18:25,1,,,,,,,,,,,4,1,1,32,10,10,10,8,10,3,1,1,0,0.98000002,0.98000002,2.2980001,1,1,0.92699999,0.92699999,2.517,1,0,1.3099999,1.3099999,2.4590001,1,1,1.395,2.691,3.757,2,0,1.921,1.921,2.74,1,35,1,,7,10,1,,,,,,,10,1,,1,1,1,2,97,5,4,5,4,5,1,1,1
1,Default Response Set,Anonymous,,,0,1/11/2020 18:20,1/11/2020 18:32,1,,,,,,,,,,,4,1,1,4,50,39,2nd,8,Emily,9,3,1,1,2.9419999,2.9419999,4.2399998,1,1,2.5420001,2.5420001,4.1160002,1,1,2.9909999,2.9909999,5.4169998,1,1,3.0339999,3.0339999,4.552,1,1,2.3,2.3,3.8039999,1,66,1,,2,4,,,,,,1,hispanic,6,1,,1,1,1,1,0,5,1,5,5,2,12,no,very interesting
1,Default Response Set,Anonymous,,,0,1/11/2020 18:21,1/11/2020 18:29,1,,,,,,,,,,,4,1,1,8,50,20,1,7,june,27,1,1,0,5.473,5.473,6.4039998,1,1,2.5409999,2.5409999,3.365,1,0,5.171,5.171,6.23,1,1,2.987,2.987,4.0780001,1,0,4.198,4.198,5.0479999,1,66,2,,3,4,1,,,,,,,3,2,,6,5,5,2,100,5,3,4,5,2,10 minutes,10minutes,its was quick
1,Default Response Set,Anonymous,,,0,1/11/2020 18:20,1/11/2020 18:39,1,,,,,,,,,,,4,1,1,8,10,39,second,8,Emily,0,1,1,1,5.2160001,5.2160001,6.6789999,1,1,3.8870001,3.8870001,5.1500001,1,0,3.687,3.687,5.2210002,1,1,3.826,3.826,5.9530001,1,1,4.6929998,4.6929998,6.6430001,1,74,1,,6,8,1,,,,,,,9,2,,4,4,4,3,0,4,2,3,2,3,10,10,interesting survey
1,Default Response Set,Anonymous,,,0,1/11/2020 18:21,1/11/2020 18:29,1,,,,,,,,,,,4,1,1,8,10,39,2,8,emily,27,2,1,1,2.5420001,2.5420001,4.02,1,1,2.007,2.007,3.043,1,1,2.303,7.4790001,10.009,2,1,0.31099999,2.927,4.1830001,2,1,3.1760001,3.1760001,4.7249999,1,61,1,,5,4,1,,,,,,,1,3,,3,3,3,2,100,5,3,5,3,2,10 minutes,don't remember,interesting exercise
1,Default Response Set,Anonymous,,,0,1/11/2020 18:21,1/11/2020 18:28,1,,,,,,,,,,,4,1,1,8,50,20,1rst,8,June,9,3,1,1,4.1409998,4.1409998,5.3829999,1,1,2.8840001,2.8840001,4.118,1,,0,0,10.011,0,,0,0,10.009,0,0,0.36399999,0.36399999,2.138,1,40,1,,6,8,1,,,,,,,8,3,,3,3,3,1,70,3,4,5,5,3,10 minutes,15 mins,No
1,Default Response Set,Anonymous,,,0,1/11/2020 18:21,1/11/2020 18:30,1,,,,,,,,,,,4,1,1,4,10,39,2,15,Emily,27,1,1,1,3.668,3.668,4.4809999,1,1,2.526,2.526,3.5250001,1,0,5.0669999,9.9879999,10.008,3,1,5.0479999,5.0479999,7.5190001,1,0,7.7750001,9.3529997,10.108,2,27,2,,8,2,1,,,,,,,10,1,,2,1,3,5,0,5,3,3,2,2,10 minutes,I do not recal,"Well thought out, I liked there were more options than male and female for gender."
1,Default Response Set,Anonymous,,,0,1/11/2020 18:21,1/11/2020 18:28,1,,,,,,,,,,,4,1,1,8,50,20,1,8,June,9,1,1,1,8.9809999,8.9809999,10.012,1,0,5.7670002,5.7670002,6.756,1,0,5.6820002,5.6820002,6.5939999,1,1,5.2610002,5.2610002,7.2649999,1,,9.559,9.9549999,10.009,2,77,2,,3,4,1,,,,,,,5,1,,1,3,3,1,0,5,3,4,4,3,10 min,10,
1,Default Response Set,Anonymous,,,0,1/11/2020 18:21,1/11/2020 18:26,1,,,,,,,,,,,4,1,1,4,10,39,Second,8,Emily,0,1,1,1,3.948,3.948,7.217,1,0,3.76,3.76,4.3969998,1,1,4.527,6.743,7.5089998,2,1,2.957,2.957,3.7219999,1,0,5.0710001,5.0710001,6.612,1,26,2,,5,5,1,,,,,,,10,1,,2,2,2,1,0,5,3,5,4,4,7 minutes,No,No comments
1,Default Response Set,Anonymous,,,0,1/11/2020 18:21,1/11/2020 18:29,1,,,,,,,,,,,4,1,1,4,10,39,second,8,Emily,27,1,1,1,3.993,4.8109999,5.7979999,2,1,3.3570001,3.3570001,4.4689999,1,,0,0,10.01,0,1,1.348,6.1859999,10.006,3,0,9.9300003,9.9300003,10.106,1,29,1,,5,8,1,,,,,,,7,1,,1,1,1,1,0,5,2,4,5,2,7,10,nope
1,Default Response Set,Anonymous,,,0,1/11/2020 18:21,1/11/2020 18:33,1,,,,,,,,,,,4,1,1,8,10,20,First,8,Emily,27,2,1,1,4.6719999,4.6719999,8.073,1,1,4.6059999,4.6059999,6.2020001,1,,0,0,10.008,0,1,0.37200001,0.37200001,5.927,1,1,9.0179996,9.0179996,10.01,1,55,1,,4,4,1,,,,,,,1,2,,5,4,4,2,90,3,4,4,3,5,8 minutes,yes 10 minutes,no
1,Default Response Set,Anonymous,,,0,1/11/2020 18:21,1/11/2020 19:06,1,,,,,,,,,,,4,1,1,8,10,20,2nd,8,Emily,3,1,1,1,5.6539998,5.6539998,7.8990002,1,1,5.6550002,5.6550002,7.2519999,1,0,6.651,6.651,8.5909996,1,1,6.9569998,6.9569998,9.2270002,1,,0,0,10.108,0,73,2,,6,8,1,,,,,,,8,2,,4,4,4,1,0,5,1,4,3,2,20 m.,15M,It is one of the most interesting studies I have done.  I would do more like it.
1,Default Response Set,Anonymous,,,0,1/11/2020 18:22,1/11/2020 18:26,1,,,,,,,,,,,4,1,1,28,28,28,1,1,28,1,1,1,0,1.0369999,1.0369999,2.0610001,1,,0,0,10.117,0,0,0.141,2.085,3.0599999,3,1,1.281,1.281,2.296,1,0,0.68099999,0.68099999,1.66,1,33,1,,2,9,1,,,,,,,9,1,,5,1,1,1,97,4,4,4,5,5,1,1,1
1,Default Response Set,Anonymous,,,0,1/11/2020 18:20,1/11/2020 18:32,1,,,,,,,,,,,4,1,1,8,500,20,1,7,June,9,3,1,0,6.1090002,8.177,9.092,2,1,1.891,5.467,7.0359998,2,0,1.873,4.8639998,6.178,3,1,2.9349999,2.9349999,4.1739998,1,1,3.073,3.073,4.3639998,1,30,1,,3,8,,1,,,,,,0,3,,5,5,5,5,80,4,3,4,3,3,15-Oct,10,No
1,Default Response Set,Anonymous,,,0,1/11/2020 18:21,1/11/2020 18:26,1,,,,,,,,,,,4,1,1,8,20,20,3,7,Emily,6,1,1,0,5.6789999,5.6789999,7.3299999,1,1,1.428,1.428,2.303,1,0,6.1009998,6.1009998,7.6529999,1,1,3.549,3.549,7.0100002,1,0,4.5609999,4.5609999,5.7309999,1,41,2,,4,7,,,,,,1,hispanic,10,1,,1,1,1,1,1,5,5,5,4,5,10,10,thank you
1,Default Response Set,Anonymous,,,0,1/11/2020 18:21,1/11/2020 18:31,1,,,,,,,,,,,4,1,1,4,10,39,second,8,Emily,0,1,1,1,3.3740001,3.3740001,4.9060001,1,1,3.2490001,3.2490001,4.6820002,1,0,4.566,4.566,5.7010002,1,1,3.3510001,3.3510001,4.8000002,1,1,4.2069998,4.2069998,6.033,1,69,1,,4,7,1,,,,,,,3,3,,4,3,4,2,100,5,2,3,2,3,10,?,no comment
1,Default Response Set,Anonymous,,,0,1/11/2020 18:21,1/11/2020 18:26,1,,,,,,,,,,,4,1,1,4,10,39,2,8,June,9,3,1,1,5.5479999,5.5479999,7.0749998,1,0,2.8299999,2.8299999,4.6360002,1,0,2.8139999,2.8139999,3.678,1,1,2.744,2.744,3.848,1,0,2.2969999,2.2969999,3.1830001,1,25,1,,5,4,,,1,,,,,7,1,,2,2,2,1,0,4,3,4,5,3,"7 minutes, I think",I think five but I am not sure,It was an interesting survey
1,Default Response Set,Anonymous,,,0,1/11/2020 18:22,1/11/2020 18:31,1,,,,,,,,,,,4,1,1,8,90,25,1,8,june,12,2,1,0,3.352,3.352,5.027,1,1,2.1099999,2.1099999,4.0289998,1,1,2.122,2.122,3.648,1,0,1.852,1.852,3.9430001,1,0,1.201,1.201,2.7249999,1,59,2,,2,1,1,,,,,,,8,2,,4,2,2,5,75,5,5,5,4,4,5 minutes,not sure,interesting
1,Default Response Set,Anonymous,,,0,1/11/2020 18:22,1/11/2020 18:31,1,,,,,,,,,,,4,1,1,24,10,39,second,8,Emily,27,1,1,1,5.1849999,5.1849999,7.3959999,1,1,2.665,2.665,3.948,1,0,4.5570002,4.5570002,5.4899998,1,1,5.8530002,5.8530002,7.7519999,1,,0,0,11.753,0,20,2,,3,1,1,,,,,,,10,1,,2,2,2,4,0,5,5,5,3,1,10 minutes,20 minutes,no
1,Default Response Set,Anonymous,,,0,1/11/2020 18:22,1/11/2020 18:26,1,,,,,,,,,,,4,1,1,8,50,10,second,8,Emily,27,3,1,1,3.8310001,3.8310001,5.362,1,1,2.836,2.836,3.822,1,1,3.099,7.5489998,8.8859997,2,1,2.5090001,2.5090001,3.6989999,1,1,2.1889999,2.1889999,4.4380002,1,48,1,,5,10,1,,,,,,,0,2,,6,5,5,2,100,5,3,5,3,4,5,10,it was simple.
1,Default Response Set,Anonymous,,,0,1/11/2020 18:22,1/11/2020 18:36,1,,,,,,,,,,,4,1,1,8,10,20,first,8,unknown,278,3,1,1,3.1930001,3.1930001,4.8000002,1,0,2.848,2.848,10.009,1,0,4.3410001,4.3410001,7.1999998,1,1,5.9310002,5.9310002,8.1999998,1,1,3.575,3.575,4.9660001,1,56,1,,4,7,1,,,,,,,10,3,,2,1,3,1,0,5,2,3,2,3,4min,5,no
1,Default Response Set,Anonymous,,,0,1/11/2020 18:23,1/11/2020 18:42,1,,,,,,,,,,,4,1,1,85,5,20,1,7,June,9,3,1,0,9.0880003,9.0880003,10.107,1,0,0.29800001,7.2519999,7.619,3,0,5.381,7.691,8.1350002,2,0,7.5549998,7.5549998,10.006,1,0,8.8970003,8.8970003,10.008,1,46,2,,2,3,1,,,,,,,8,2,,5,3,3,2,100,5,2,5,2,5,I'm not really sure maybe 10 minutes," I think it said 10 mintes, but I'm not positiveon that. ",
1,Default Response Set,Anonymous,,,0,1/11/2020 18:22,1/11/2020 18:30,1,,,,,,,,,,,4,1,1,8,10,32,second,7,emily,27,3,1,1,5.6459999,5.6459999,7.5349998,1,1,4.3010001,5.6989999,6.7329998,2,0,3.549,3.549,5.3140001,1,0,7.4970002,7.4970002,10.021,1,,0,0,0.89399999,0,30,1,,5,7,1,,,,,,,7,3,,3,3,3,3,29,1,2,3,2,2,15,10,none
1,Default Response Set,Anonymous,,,0,1/11/2020 18:23,1/11/2020 18:39,1,,,,,,,,,,,4,1,1,48,50,20,1st,7,june,6,2,1,,0,0,10.116,0,0,9.3649998,9.3649998,10.02,1,0,8.7770004,8.7770004,10.021,1,,0,0,10.109,0,0,6.7030001,6.7030001,10.109,1,56,1,,2,5,1,,,,,,,6,1,,1,3,3,1,0,4,3,4,4,3,10 min,no,it was interesting
1,Default Response Set,Anonymous,,,0,1/11/2020 18:23,1/11/2020 18:36,1,,,,,,,,,,,4,1,1,8,50,20,2,8,june,9,3,1,1,6.3299999,9.8599997,10.219,3,0,0.322,7.802,9.3629999,2,1,5.1209998,5.1209998,6.664,1,1,5.5890002,8.6359997,10.119,2,0,7.8909998,7.8909998,10.123,1,48,2,,2,3,1,,1,,,,,10,2,,4,1,1,4,100,5,3,4,3,3,15,no,it was very unique and a bit fun
